Date,Close
2019-11-22 00:00:00+00:00,143.36703491210938
2019-11-25 00:00:00+00:00,144.9388427734375
2019-11-26 00:00:00+00:00,145.70555114746094
2019-11-27 00:00:00+00:00,145.9834747314453
2019-11-29 00:00:00+00:00,145.08261108398438
2019-12-02 00:00:00+00:00,143.32872009277344
2019-12-03 00:00:00+00:00,143.0986785888672
2019-12-04 00:00:00+00:00,143.61627197265625
2019-12-05 00:00:00+00:00,143.69285583496094
2019-12-06 00:00:00+00:00,145.43719482421875
2019-12-09 00:00:00+00:00,145.0634002685547
2019-12-10 00:00:00+00:00,144.84295654296875
2019-12-11 00:00:00+00:00,145.3892822265625
2019-12-12 00:00:00+00:00,146.86520385742188
2019-12-13 00:00:00+00:00,148.1015167236328
2019-12-16 00:00:00+00:00,149.05995178222656
2019-12-17 00:00:00+00:00,148.2548828125
2019-12-18 00:00:00+00:00,147.94822692871094
2019-12-19 00:00:00+00:00,149.23251342773438
2019-12-20 00:00:00+00:00,150.86175537109375
2019-12-23 00:00:00+00:00,150.86175537109375
2019-12-24 00:00:00+00:00,150.8330078125
2019-12-26 00:00:00+00:00,152.06930541992188
2019-12-27 00:00:00+00:00,152.34722900390625
2019-12-30 00:00:00+00:00,151.03424072265625
2019-12-31 00:00:00+00:00,151.1396942138672
2020-01-02 00:00:00+00:00,153.93821716308594
2020-01-03 00:00:00+00:00,152.02137756347656
2020-01-06 00:00:00+00:00,152.4143829345703
2020-01-07 00:00:00+00:00,151.024658203125
2020-01-08 00:00:00+00:00,153.4302520751953
2020-01-09 00:00:00+00:00,155.3470458984375
2020-01-10 00:00:00+00:00,154.62826538085938
2020-01-13 00:00:00+00:00,156.487548828125
2020-01-14 00:00:00+00:00,155.38540649414062
2020-01-15 00:00:00+00:00,156.39170837402344
2020-01-16 00:00:00+00:00,159.25732421875
2020-01-17 00:00:00+00:00,160.14866638183594
2020-01-21 00:00:00+00:00,159.5736083984375
2020-01-22 00:00:00+00:00,158.80690002441406
2020-01-23 00:00:00+00:00,159.78445434570312
2020-01-24 00:00:00+00:00,158.17430114746094
2020-01-27 00:00:00+00:00,155.5291748046875
2020-01-28 00:00:00+00:00,158.57691955566406
2020-01-29 00:00:00+00:00,161.04954528808594
2020-01-30 00:00:00+00:00,165.59234619140625
2020-01-31 00:00:00+00:00,163.14840698242188
2020-02-03 00:00:00+00:00,167.1258087158203
2020-02-04 00:00:00+00:00,172.6269989013672
2020-02-05 00:00:00+00:00,172.41615295410156
2020-02-06 00:00:00+00:00,175.99099731445312
2020-02-07 00:00:00+00:00,176.24017333984375
2020-02-10 00:00:00+00:00,180.85008239746094
2020-02-11 00:00:00+00:00,176.76730346679688
2020-02-12 00:00:00+00:00,177.0260772705078
2020-02-13 00:00:00+00:00,176.06764221191406
2020-02-14 00:00:00+00:00,177.63946533203125
2020-02-18 00:00:00+00:00,179.44122314453125
2020-02-19 00:00:00+00:00,179.9794158935547
2020-02-20 00:00:00+00:00,177.2308807373047
2020-02-21 00:00:00+00:00,171.62814331054688
2020-02-24 00:00:00+00:00,164.2283172607422
2020-02-25 00:00:00+00:00,161.51829528808594
2020-02-26 00:00:00+00:00,163.536376953125
2020-02-27 00:00:00+00:00,152.01377868652344
2020-02-28 00:00:00+00:00,155.6945037841797
2020-03-02 00:00:00+00:00,166.0542449951172
2020-03-03 00:00:00+00:00,158.0970001220703
2020-03-04 00:00:00+00:00,163.90158081054688
2020-03-05 00:00:00+00:00,159.7884521484375
2020-03-06 00:00:00+00:00,155.27163696289062
2020-03-09 00:00:00+00:00,144.7484893798828
2020-03-10 00:00:00+00:00,154.64698791503906
2020-03-11 00:00:00+00:00,147.6411590576172
2020-03-12 00:00:00+00:00,133.63914489746094
2020-03-13 00:00:00+00:00,152.63845825195312
2020-03-16 00:00:00+00:00,130.14100646972656
2020-03-17 00:00:00+00:00,140.85638427734375
2020-03-18 00:00:00+00:00,134.9268798828125
2020-03-19 00:00:00+00:00,137.14686584472656
2020-03-20 00:00:00+00:00,131.9958038330078
2020-03-23 00:00:00+00:00,130.67922973632812
2020-03-24 00:00:00+00:00,142.55743408203125
2020-03-25 00:00:00+00:00,141.19271850585938
2020-03-26 00:00:00+00:00,150.0244598388672
2020-03-27 00:00:00+00:00,143.8643798828125
